"userid","date.inscr","date.dern.lect","Resiliation","Reachat","Country","mail.spont","score.ouv.news","n.ventes","revenues","gender"
1764,"2010-09-28","2010-11-09",0,1,"Spain",1,1.77802023210634,10,20.3342930307077,1
1765,"2010-02-05","2010-03-30",1,0,"Germany",0,1.39724552419334,19,33.2147845772201,0
1766,"2009-06-15","2009-06-30",0,1,"UK",0,1.2663227321913,11,35.5884869280384,1
1767,"2011-07-12","2011-08-07",0,1,"France",0,1.27879170436552,11,28.228368781118,1
1768,"2010-04-24","2010-05-02",0,0,"Spain",0,0.790959882843826,4,35.8094713795238,1
1769,"2019-06-10","2019-06-29",0,0,"France",0,5.16041496759347,48,37.8163695164885,1
1770,"2018-05-27","2018-07-16",0,0,"UK",0,4.5550671762012,42,13.9486962098103,0
1771,"2014-06-27","2014-09-02",0,0,"Spain",0,3.20753446554461,29,24.9956994307781,0
1772,"2009-07-12","2009-08-02",0,1,"Germany",1,1.76054834651611,10,0,1
1773,"2013-06-10","2013-07-20",0,1,"Spain",0,1.24396012995084,17,30.6653269397577,0
1774,"2014-11-19","2015-01-10",0,0,"Spain",0,1.22985275878003,9,19.0268380158925,0
1775,"2009-06-13","2009-07-07",0,0,"Germany",0,2.44008788563444,21,0,1
1776,"2009-12-07","2010-02-28",0,0,"UK",0,3.33286357145115,30,30.4789661032964,0
1777,"2012-04-30","2012-05-05",0,0,"France",0,1.36155659762642,10,0,1
1778,"2011-12-05","2011-12-27",0,0,"Germany",0,1.21381987970254,9,36.8081677663581,1
1779,"2017-08-23","2017-09-24",1,0,"Spain",0,1.59454227450728,16,0,1
1780,"2017-10-31","2017-11-26",0,0,"UK",1,1.50213412586895,7,54.3941026792102,1
1781,"2016-03-31","2016-04-18",0,0,"Germany",1,4.90568900218152,31,0,1
1782,"2017-05-25","2017-06-20",0,0,"UK",0,1.77632501451459,14,0,1
1783,"2011-06-02","2011-07-18",0,0,"Germany",1,0.650103513737433,5,0,0
1784,"2013-09-16","2013-10-26",0,0,"France",0,3.71395961194796,34,21.6282645533765,1
1785,"2014-05-19","2014-06-06",0,0,"Germany",0,5.2125313576279,49,0,1
1786,"2016-04-03","2016-05-18",0,0,"Germany",0,2.77915393309128,24,0,0
1787,"2016-11-18","2016-12-26",0,0,"Spain",0,0.843628616706215,5,0,0
1788,"2011-04-14","2011-04-29",0,0,"UK",0,1.67694806725228,13,0,1
1789,"2015-11-04","2015-12-10",0,0,"Germany",0,0.959597313215843,6,25.6566775888438,0
1790,"2016-07-05","2016-07-26",0,0,"UK",0,0.997593819746992,6,23.153842986107,1
1791,"2009-06-22","2009-08-27",0,0,"France",0,2.03864086804786,17,49.9883414114326,0
1792,"2015-03-08","2015-05-04",0,0,"Germany",0,1.87320550718883,15,0,0
1793,"2010-09-14","2010-10-13",1,0,"Spain",0,0.751829755911531,5,18.8231784215763,1
1794,"2013-01-07","2013-02-06",1,0,"France",0,4.37995242017172,46,0,1
1795,"2010-04-13","2010-06-06",1,0,"France",0,2.7379266724283,27,24.0066494473761,0
1796,"2009-08-03","2009-08-31",0,0,"France",0,4.82768584724989,45,24.247266397664,1
1797,"2019-08-17","2019-08-27",0,1,"Spain",0,1.41668616308711,13,0,1
1798,"2012-02-15","2012-04-11",0,0,"France",1,1.46854316534114,15,0,0
1799,"2017-12-28","2018-02-15",0,0,"UK",0,3.22076135466996,29,13.4299557412459,0
1800,"2016-03-14","2016-05-05",0,0,"Spain",0,1.88348617902244,15,33.9491024130441,0
1801,"2013-07-23","2013-09-05",0,0,"Spain",0,1.45106537175733,11,8.79675438752595,0
1802,"2018-03-28","2018-04-23",0,0,"UK",0,1.47536060069082,11,0,2
1803,"2016-12-16","2017-01-28",0,1,"Germany",0,1.01263584679441,8,37.2124469361706,0
1804,"2015-01-06","2015-01-29",0,1,"France",0,2.84831390553349,29,0,1
1805,"2010-11-11","2010-12-21",0,0,"France",0,2.48717478882138,21,32.5754627557507,0
1806,"2016-11-29","2017-01-07",0,0,"Germany",0,1.1485024496445,8,19.4027304277875,1
1807,"2009-12-20","2010-01-25",1,0,"Germany",0,0.785311708054705,5,33.2242242309187,1
1808,"2017-06-18","2017-06-24",1,0,"Spain",0,1.98263701137814,19,21.4449404471545,1
1809,"2010-04-13","2010-05-08",0,0,"France",0,5.1475258653873,48,27.7911529872158,1
1810,"2011-03-23","2011-04-20",0,0,"France",0,2.53388409991117,22,28.1254982607686,1
1811,"2010-03-06","2010-05-09",0,0,"France",0,3.00914313370634,27,27.353880046998,0
1812,"2016-09-03","2016-10-15",0,0,"Spain",0,1.23728441476877,14,33.0107795257693,0
1813,"2012-07-02","2012-07-28",0,0,"Germany",0,1.66631891866194,13,30.4724938178085,1
1814,"2016-09-02","2016-10-07",0,0,"UK",0,0.667631366763059,3,9.27949583721878,1
1815,"2012-08-11","2012-09-12",0,0,"France",0,2.60597046789176,23,0,1
1816,"2017-08-26","2017-09-11",0,1,"Spain",0,2.13679543430217,21,34.8297675998787,1
1817,"2017-10-12","2017-11-17",1,0,"Germany",0,1.15822106832596,9,0,0
1818,"2018-02-19","2018-03-31",0,0,"UK",0,1.52825095992308,12,54.1470956764458,0
1819,"2013-05-14","2013-07-02",0,0,"France",0,1.14188786164997,8,0,0
1820,"2009-03-17","2009-04-05",0,0,"Germany",0,2.25209786525091,19,29.9536478743105,2
1821,"2016-04-10","2016-05-16",0,0,"UK",0,2.2391452742499,28,11.6117185913609,0
1822,"2011-04-07","2011-06-11",1,0,"France",0,1.47285037083844,13,0,0
1823,"2013-04-25","2013-05-11",0,0,"France",0,0.741419367988846,4,31.511692960104,1
1824,"2011-11-17","2011-12-27",0,0,"Germany",0,1.71529051699868,14,32.6992848593813,1
1825,"2010-01-04","2010-02-01",0,0,"France",0,0.911679569944992,6,19.4057507434828,0
1826,"2019-04-06","2019-05-28",0,0,"Germany",0,1.75705684002882,14,0,0
1827,"2013-02-20","2013-03-24",1,1,"Spain",0,0.570731408191989,4,0,1
1828,"2017-12-20","2018-01-26",0,0,"UK",0,1.03150217951351,7,26.4338701477359,1
1829,"2014-08-19","2014-10-17",1,0,"Germany",0,0.627618536138724,3,31.0001595800599,0
1830,"2010-08-10","2010-09-21",0,0,"France",0,1.80025375328929,15,0,0
1831,"2015-04-23","2015-07-07",0,0,"UK",0,0.836027518501,5,32.3638696009575,0
1832,"2012-09-14","2012-10-14",0,0,"Germany",0,2.13770974165031,18,27.0617995978989,1
1833,"2014-07-21","2014-08-15",1,0,"France",0,0.648009530648688,4,12.5390570327319,1
1834,"2014-12-26","2015-02-24",1,0,"Germany",0,0.943925943094397,7,0,0
1835,"2013-03-19","2013-03-28",1,0,"UK",0,2.09989274832851,20,0,1
1836,"2016-02-29","2016-04-04",0,0,"Spain",0,0.7741789250607,8,24.843356634258,0
1837,"2009-08-08","2009-09-12",0,0,"France",0,1.44791367683171,11,25.2603851272285,1
1838,"2019-10-26","2019-11-02",0,0,"Germany",1,1.94836996626323,9,0,1
1839,"2018-06-14","2018-06-30",1,0,"France",0,1.20567873826867,9,0,2
1840,"2011-01-10","2011-03-26",0,0,"France",0,0.788210501700145,4,26.0798693301501,0
1841,"2019-06-13","2019-07-28",0,0,"Germany",0,1.5427608411004,12,0,0
1842,"2017-09-02","2017-10-23",0,0,"France",0,3.43476086564828,31,44.1299916537669,0
1843,"2012-06-17","2012-08-22",0,0,"UK",0,1.03489807753859,7,40.8075547446382,0
1844,"2011-03-05","2011-04-21",0,1,"Germany",0,2.70803280565947,28,23.1753290060573,0
1845,"2017-09-15","2017-10-27",0,0,"Spain",0,0.945059116014304,6,26.42560987408,1
1846,"2012-11-11","2012-12-10",0,0,"Spain",0,0.823034345047738,5,0,0
1847,"2016-11-15","2017-01-25",0,1,"UK",0,1.43887555451099,13,0,0
1848,"2013-06-09","2013-07-31",0,0,"Germany",0,0.591316051956198,5,0,0
1849,"2013-02-08","2013-02-24",0,0,"Germany",1,2.9753736160444,16,32.1102876516861,1
1850,"2012-08-11","2012-08-18",0,0,"Spain",0,4.37035124375507,40,0,2
1851,"2015-05-29","2015-07-03",0,1,"Germany",0,1.92988589717261,20,0,1
1852,"2012-07-29","2012-10-08",0,0,"UK",0,2.31112155748048,20,8.4416654691868,0
1853,"2016-12-19","2017-02-01",0,0,"France",0,2.52819796182564,22,28.6590551626011,0
1854,"2019-03-16","2019-04-02",1,0,"France",0,1.53542985504916,14,0,1
1855,"2018-08-20","2018-09-08",1,1,"France",0,1.17331603299047,12,22.1174571322034,1
1856,"2010-09-15","2010-10-17",0,0,"France",0,2.13082566516288,18,0,1
1857,"2016-01-31","2016-03-03",0,0,"France",0,1.34773694929014,10,25.4509629725789,0
1858,"2016-04-10","2016-06-01",0,0,"Germany",0,1.26424649040603,15,0,0
1859,"2017-12-02","2018-02-08",1,0,"Spain",0,2.85348894041418,28,39.8888321200768,0
1860,"2013-05-19","2013-08-10",0,0,"France",0,0.916371077802474,10,0,0
1861,"2014-02-17","2014-04-04",0,0,"UK",0,2.23762990989861,19,0,0
1862,"2014-12-29","2015-02-06",0,0,"Germany",0,1.79545987290496,14,18.550809899294,0
1863,"2016-04-22","2016-05-27",0,0,"Germany",0,1.71696775305896,14,0,2
1864,"2012-04-03","2012-04-26",1,0,"UK",0,1.86471395331496,18,0,1
1865,"2009-07-24","2009-08-15",0,0,"France",0,2.40095835498526,21,9.84226923885127,0
1866,"2013-12-24","2014-01-14",1,1,"Germany",0,2.34891222912255,27,42.3284023611042,1
1867,"2018-12-13","2019-01-27",0,0,"France",1,1.80852565550575,29,22.1565898989301,0
1868,"2009-09-01","2009-09-17",0,0,"UK",0,1.63290843431995,14,0,1
1869,"2014-08-21","2014-09-21",0,0,"France",0,1.61659193292318,13,0,1
1870,"2017-11-28","2017-12-18",0,0,"Germany",1,4.65289984835206,28,0,1
1871,"2013-02-26","2013-03-14",0,0,"UK",0,1.63065844802912,13,36.7437774207667,1
1872,"2019-01-02","2018-12-23",0,0,"France",0,1.78595012578884,14,28.0405483858964,1
1873,"2014-11-26","2015-01-07",0,0,"Germany",0,1.77691147597654,15,0,1
1874,"2013-11-10","2013-12-16",0,0,"Spain",0,2.50186490622033,22,0,1
1875,"2015-03-01","2015-05-20",0,0,"Germany",0,1.91187371703468,16,43.3260779696575,0
1876,"2011-04-10","2011-05-07",1,0,"Germany",1,2.75562442933976,17,42.0414658272951,1
1877,"2013-06-09","2013-07-28",1,0,"Germany",1,1.33197318795794,15,35.9060989456417,0
1878,"2016-11-11","2016-12-27",1,0,"UK",1,2.50510319285543,31,0,0
1879,"2013-12-22","2014-02-04",0,0,"Germany",0,0.607959269630879,5,30.6490186125891,0
1880,"2016-02-14","2016-03-10",0,0,"UK",0,1.55668334699527,12,0,1
1881,"2013-12-01","2014-01-06",0,1,"UK",0,1.53506383320065,15,18.9611738863503,0
1882,"2019-05-01","2019-06-17",1,0,"UK",1,1.27415166504714,9,0,2
1883,"2010-01-30","2010-02-25",0,0,"France",1,1.72964544793159,9,0,1
1884,"2015-09-24","2015-11-29",0,0,"Germany",0,2.81269123729838,25,22.8749326064393,0
1885,"2009-03-04","2009-03-26",0,0,"Spain",0,1.31303097465519,10,38.3670740676724,1
1886,"2012-03-19","2012-04-05",0,0,"UK",0,0.843051309504571,5,0,1
1887,"2016-08-24","2016-09-15",0,0,"UK",0,1.15112537462502,8,24.2208503628949,1
1888,"2011-03-04","2011-03-21",1,0,"France",1,1.95956610127943,11,0,1
1889,"2016-06-23","2016-08-09",0,0,"UK",0,1.05479148693445,7,0,1
1890,"2019-10-09","2019-12-13",0,0,"UK",0,3.87564276480186,35,0,0
1891,"2016-12-04","2016-12-25",0,0,"France",0,3.70376142138443,34,16.4270085410973,2
1892,"2014-03-13","2014-04-10",0,0,"France",0,2.81119538424942,25,32.450010335697,1
1893,"2018-04-30","2018-05-27",0,0,"UK",0,3.06133507221137,27,0,1
1894,"2011-01-04","2011-02-28",0,0,"UK",0,1.50574080305515,12,37.311323346668,0
1895,"2012-05-02","2012-07-06",1,0,"Spain",0,3.07123144463164,45,31.5767300346588,0
1896,"2019-06-26","2019-07-17",1,0,"UK",0,1.03307475941407,7,9.39949961237719,2
1897,"2017-07-23","2017-09-11",1,0,"Germany",0,0.927550155921612,7,25.6695737704556,0
1898,"2016-08-05","2016-08-31",0,0,"France",0,2.06226986188618,17,39.1358848799145,1
1899,"2011-04-06","2011-04-24",0,0,"France",0,4.1646887832888,38,36.5627127481593,2
1900,"2017-06-03","2017-07-09",1,0,"UK",0,2.54894224531795,25,0,1
1901,"2016-01-05","2016-01-22",1,0,"UK",0,0.95894236224539,8,0,1
1902,"2014-04-21","2014-05-25",1,0,"Spain",1,1.20873765161205,13,0,0
1903,"2019-11-11","2019-12-09",0,0,"France",0,1.10498557818433,8,10.9325223438496,1
1904,"2015-02-01","2015-03-14",1,1,"France",0,0.955012139193133,9,0,1
1905,"2014-09-16","2014-10-16",0,0,"France",0,0.868831852411824,5,28.7821967453222,1
1906,"2016-10-26","2016-12-03",0,0,"Germany",0,0.706771267631863,4,0,1
1907,"2019-08-06","2019-08-23",0,0,"Germany",0,1.07844848825405,7,38.0912400420499,1
1908,"2015-10-08","2015-11-03",0,0,"Germany",1,0.689931951536179,5,46.3573033499775,0
1909,"2019-12-07","2020-01-15",1,1,"France",0,1.54816922526002,16,0,1
1910,"2017-11-08","2017-12-17",0,0,"France",0,1.21631016644545,9,0,1
1911,"2013-02-05","2013-03-03",0,0,"Spain",0,1.15883744092895,8,27.7472953950881,0
1912,"2015-11-08","2015-12-07",0,0,"Spain",0,0.724343872201266,7,34.0530975647793,0
1913,"2012-10-24","2012-12-12",0,0,"France",0,1.20109087870869,9,25.9701851429871,1
1914,"2014-05-14","2014-06-28",0,1,"France",0,0.6532669174035,4,25.3903312028313,0
1915,"2019-03-03","2019-03-18",0,0,"France",0,2.91075513043221,26,43.6347015756918,1
1916,"2016-07-22","2016-09-07",0,0,"France",0,2.35657812947825,20,11.8420501881811,0
1917,"2014-09-02","2014-09-14",0,0,"Germany",0,1.00981995547759,7,0,1
1918,"2009-05-31","2009-07-30",0,0,"France",0,1.70663390920891,21,39.3514830561315,0
1919,"2017-07-20","2017-08-15",0,0,"Germany",0,1.92843670725553,16,0,1
1920,"2011-07-18","2011-08-24",0,0,"Spain",0,4.89481285307795,45,42.9593877721339,0
1921,"2012-09-23","2012-11-01",0,0,"Spain",1,1.48644273147316,23,32.0100606252661,0
1922,"2011-09-10","2011-10-20",1,0,"France",0,1.35865938369563,12,27.525697455699,0
1923,"2018-04-01","2018-04-16",0,0,"France",0,2.80553331580493,25,0,1
1924,"2014-05-28","2014-06-30",0,0,"France",0,1.92959811527618,16,28.8171939407448,1
1925,"2019-12-23","2020-01-22",0,0,"UK",0,1.80645285055216,15,13.5613959430143,1
1926,"2017-01-17","2017-02-04",0,0,"Spain",0,1.91140193738898,24,27.2345219461573,0
1927,"2012-01-07","2012-01-08",0,0,"Spain",0,1.13959951287786,8,0,1
1928,"2011-12-08","2012-01-03",0,0,"Germany",0,1.95416233350696,16,0,1
1929,"2019-10-01","2019-11-25",0,0,"Germany",0,1.93264832018338,16,35.8715259292468,0
1930,"2018-06-13","2018-07-19",0,0,"Spain",0,2.2690637109281,19,15.1565881965189,0
1931,"2017-11-22","2018-02-04",0,0,"France",1,0.908849731302439,8,19.0796752112939,0
1932,"2018-12-11","2018-12-22",0,1,"Spain",1,2.82594814401664,18,0,1
1933,"2011-11-09","2011-12-15",0,0,"Germany",0,1.50044881373827,12,14.3998092023463,1
1934,"2017-06-18","2017-07-13",0,0,"UK",0,3.46337151820675,31,0,1
1935,"2012-02-29","2012-04-17",1,0,"Germany",0,1.41026418075461,19,6.44193911442981,0
1936,"2012-10-22","2012-12-16",0,0,"Germany",0,1.10257282653448,8,23.6357865111895,0
1937,"2014-04-02","2014-04-26",0,0,"France",0,4.24998322588223,39,28.7252423139453,1
1938,"2016-06-23","2016-07-16",0,0,"Spain",0,1.06345645328444,7,39.4539882639716,0
1939,"2012-02-05","2012-03-24",0,0,"UK",0,0.719772444398844,7,0,0
1940,"2013-08-07","2013-09-21",0,0,"France",0,2.00513172414872,17,29.3794646464637,0
1941,"2017-06-16","2017-07-28",0,0,"France",0,1.74773512574363,14,0,0
1942,"2018-07-17","2018-09-13",1,0,"France",0,2.24530190913886,21,0,0
1943,"2019-02-08","2019-04-05",0,1,"Germany",0,1.38186697824789,13,12.9868366414716,0
1944,"2017-03-15","2017-05-02",0,0,"Spain",0,1.38636204273953,10,0,0
1945,"2015-09-03","2015-09-30",0,0,"Spain",0,2.60762199065528,23,30.869391053779,1
1946,"2015-05-01","2015-06-17",1,0,"France",0,2.98983545896013,30,23.2600295331664,0
1947,"2013-08-14","2013-08-28",0,0,"Spain",1,2.03877369192412,10,27.0050263211717,1
1948,"2017-08-03","2017-09-03",0,0,"Germany",0,1.56912875830702,12,0,0
1949,"2012-06-07","2012-06-22",0,1,"France",0,2.16578465819994,22,0,1
1950,"2014-02-05","2014-04-13",0,0,"Germany",0,3.22298878540395,29,34.3472118805762,0
1951,"2017-09-02","2017-10-27",0,0,"Spain",0,3.50242506133138,32,39.6441398186239,0
1952,"2010-11-11","2011-01-08",0,0,"UK",0,1.02489360181178,7,33.3293164812814,0
1953,"2010-10-11","2010-11-22",0,0,"Spain",1,5.01339774500947,32,0,1
1954,"2017-04-11","2017-06-03",0,0,"Germany",0,1.62919504378018,20,30.0269552127237,0
1955,"2013-08-02","2013-09-01",0,1,"Spain",1,1.6513153413328,9,0,1
1956,"2016-07-18","2016-08-04",0,0,"Germany",0,1.69790949443202,13,0,1
1957,"2017-07-31","2017-09-20",0,1,"Germany",0,1.08527970995332,9,0,0
1958,"2011-12-16","2012-01-23",0,0,"Germany",0,0.853253386125017,5,0,0
1959,"2014-12-21","2015-01-23",1,0,"Germany",0,1.5263184178941,13,18.1649026623596,0
1960,"2010-07-07","2010-08-07",0,0,"UK",0,1.57853879310152,19,26.8470433149896,0
1961,"2017-07-08","2017-07-26",0,0,"Spain",0,1.40829077636767,11,0,2
1962,"2009-10-05","2009-10-21",1,0,"Germany",1,2.77323128406254,18,36.3239522687417,1
1963,"2019-12-17","2020-01-24",0,0,"France",0,2.8681874208527,25,0,0
1964,"2009-03-28","2009-04-28",0,0,"UK",0,1.31184868531836,10,0,1
1965,"2018-04-01","2018-05-05",0,0,"UK",1,1.04519439544352,10,11.6974727299105,0
1966,"2015-08-23","2015-08-23",1,1,"UK",0,1.96160149600654,22,0,1
1967,"2019-07-22","2019-07-30",0,0,"UK",0,1.05313312742204,7,0,1
1968,"2011-12-30","2012-02-01",1,1,"Spain",1,1.43370110510104,9,0,1
1969,"2019-05-22","2019-07-24",1,0,"UK",0,0.851293981342179,10,25.2941861612926,0
1970,"2011-08-29","2011-09-24",1,1,"Germany",0,1.12393870646394,11,31.977894029069,1
1971,"2017-07-31","2017-09-19",1,0,"Spain",0,3.45223743297765,35,44.7135627061671,0
1972,"2010-07-29","2010-09-30",0,1,"Spain",0,3.10057505917009,33,0,0
1973,"2010-07-09","2010-08-25",0,0,"France",0,0.770830759159863,8,22.346818460995,0
1974,"2014-07-28","2014-08-26",0,0,"France",1,2.22057354106847,11,0,1
1975,"2013-12-01","2013-12-28",0,0,"UK",0,3.25200951310567,31,27.9475615872854,1
1976,"2011-09-01","2011-10-15",1,0,"Spain",1,2.04302392936445,17,0,2
1977,"2017-06-27","2017-07-13",0,0,"Spain",0,2.29468990045662,21,35.9428226120702,1
1978,"2011-01-17","2011-03-04",0,0,"Spain",0,4.33729484703672,40,14.2730175463519,0
1979,"2011-12-07","2012-02-15",0,0,"France",0,6.42635867486482,61,6.18375838612458,0
1980,"2011-11-08","2011-12-23",0,0,"France",0,1.00979309821742,7,0,0
1981,"2018-07-25","2018-09-21",0,0,"Germany",0,0.855372425704396,5,47.7607280103471,0
1982,"2009-02-25","2009-03-17",0,0,"Germany",0,3.383065478827,30,23.3573999410788,1
1983,"2019-05-08","2019-06-07",0,0,"France",0,1.8554095689925,15,0,1
1984,"2010-12-30","2011-01-13",1,0,"Spain",0,0.994476167914687,8,0,1
1985,"2011-10-26","2011-12-03",0,0,"UK",1,2.66998769554374,14,39.9081848951468,1
1986,"2011-01-19","2011-02-19",1,0,"Spain",0,0.804515606096013,6,56.93402739026,1
1987,"2014-03-24","2014-05-14",0,0,"France",0,3.91565045524311,36,26.6060315955414,0
1988,"2009-07-28","2009-09-10",1,0,"Germany",0,1.19403201390862,10,0,1
1989,"2015-11-08","2015-12-07",0,0,"Spain",1,3.07583645924615,27,18.3805959334418,2
1990,"2018-11-20","2018-12-29",0,0,"Spain",0,1.70255451404032,14,26.1615820723131,0
1991,"2013-09-14","2013-10-10",0,0,"Spain",0,1.94143669926938,16,0,2
1992,"2018-07-05","2018-08-01",0,1,"UK",0,1.91167501218118,18,0,1
1993,"2011-01-06","2011-03-11",1,0,"France",0,1.23298143972092,10,35.0407210894255,0
1994,"2010-08-30","2010-09-27",0,0,"France",0,1.21218187978303,9,0,1
1995,"2013-08-14","2013-09-10",0,0,"France",0,1.16264557798994,9,38.3589544089317,1
1996,"2011-02-05","2011-03-13",0,0,"UK",0,3.01004451469244,27,27.7287072355413,1
1997,"2011-01-12","2011-02-14",0,0,"UK",0,1.58606242373609,12,0,1
1998,"2019-01-07","2019-02-02",0,0,"UK",0,1.58743020415655,13,0,1
1999,"2016-02-27","2016-03-20",0,1,"Germany",0,1.84882421502094,19,0,1
2000,"2014-01-18","2014-03-21",0,0,"Germany",0,0.960696998311417,10,34.9608426560947,0
2001,"2012-02-27","2012-04-15",0,0,"Spain",0,1.50501749764232,12,0,0
2002,"2015-04-21","2015-04-22",0,0,"Germany",0,1.67358662513831,13,19.876794703214,1
2003,"2012-06-26","2012-08-01",1,1,"UK",0,1.87857297219306,21,28.4824681629742,0
2004,"2014-06-16","2014-08-21",0,1,"Spain",0,2.01157911981027,20,0,0
2005,"2019-08-04","2019-09-06",1,0,"France",1,1.05610809680585,5,42.8947906638837,1
2006,"2013-05-04","2013-06-15",1,0,"France",0,2.08119140225913,20,25.5069140452118,0
2007,"2016-05-19","2016-06-28",0,1,"Spain",0,0.676662523495744,4,0,0
2008,"2009-10-17","2009-11-20",0,1,"UK",0,1.23326631442614,11,32.0580188694195,0
2009,"2012-03-13","2012-04-02",0,0,"Germany",0,0.967240971056054,6,46.3520145926137,1
2010,"2018-04-14","2018-05-09",0,0,"UK",0,1.49818400220662,11,0,1
2011,"2017-11-27","2017-12-17",0,0,"UK",0,1.64476176914224,13,0,1
2012,"2019-07-24","2019-08-20",0,0,"France",1,4.08706734146455,24,16.8934692708383,1
2013,"2011-08-12","2011-08-27",0,0,"Germany",1,1.25443466013727,5,0,1
2014,"2016-10-29","2016-12-08",1,0,"Spain",0,3.35196524451856,34,0,0
2015,"2013-07-08","2013-08-03",1,0,"France",0,2.51105466760084,25,11.6186068524431,1
2016,"2010-09-07","2010-10-02",1,0,"France",0,2.09467136871575,20,0,1
2017,"2012-07-02","2012-08-24",0,0,"Germany",1,1.0491414550864,15,4.76875131135112,0
2018,"2010-11-05","2010-12-12",1,0,"UK",1,4.11248328650221,28,0,1
2019,"2014-05-15","2014-05-30",0,0,"UK",0,1.95240662141301,16,58.149400491819,1
2020,"2014-07-13","2014-08-16",1,1,"Germany",0,1.03261682425182,10,14.6002134109762,0
2021,"2011-10-19","2011-11-13",0,0,"UK",0,1.50057600007284,12,0,1
2022,"2013-11-14","2013-12-11",1,0,"UK",0,1.02625410673967,8,42.6041171074013,1
2023,"2013-12-04","2014-01-08",0,1,"UK",0,1.03145335290985,9,32.2669558423875,0
2024,"2016-06-10","2016-08-20",0,1,"UK",0,1.73504612931743,17,0,0
2025,"2009-07-24","2009-09-24",1,0,"Spain",0,1.46020224094312,13,0,0
2026,"2012-06-12","2012-07-18",0,0,"UK",0,4.52888817033933,42,6.25534433560693,0
2027,"2013-10-06","2013-11-26",1,1,"Germany",0,1.47488698210931,16,22.551233469498,0
2028,"2016-04-21","2016-05-30",0,0,"UK",0,0.906511482949657,6,37.1809886756809,0
2029,"2013-02-21","2013-04-02",1,0,"France",0,1.66319221121656,15,11.4404133288282,1
2030,"2015-11-25","2015-12-29",0,0,"UK",1,3.12711629469514,17,30.4071034738335,1
2031,"2019-03-23","2019-06-15",0,0,"UK",0,3.24554403148841,29,45.3214829144727,0
2032,"2009-04-10","2009-06-23",0,1,"France",0,1.80500215501971,27,47.0197062749259,0
